"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456384,"2013/04/01","Mon",0.93041
2456385,"2013/04/02","Tue",0.93475
2456386,"2013/04/03","Wed",0.93266
2456387,"2013/04/04","Thu",0.93301
2456388,"2013/04/05","Fri",0.91500
"(C) 2013 Prof. Werner Antweiler, UBC"
