"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456041,"2012/04/23","Mon",1.0064
2456042,"2012/04/24","Tue",1.0118
2456043,"2012/04/25","Wed",1.0154
2456044,"2012/04/26","Thu",1.0162
2456045,"2012/04/27","Fri",1.0197
"(C) 2012 Prof. Werner Antweiler, UBC"
