"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2455894,"2011/11/28","Mon",75.586
2455895,"2011/11/29","Tue",75.643
2455896,"2011/11/30","Wed",76.103
2455897,"2011/12/01","Thu",76.278
2455898,"2011/12/02","Fri",76.628
"(C) 2011 Prof. Werner Antweiler, UBC"
