"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2455985,"2012/02/27","Mon",0.90033
2455986,"2012/02/28","Tue",0.90009
2455987,"2012/02/29","Wed",0.91458
2455988,"2012/03/01","Thu",0.91929
2455989,"2012/03/02","Fri",0.92379
"(C) 2012 Prof. Werner Antweiler, UBC"
