"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","EUR/CAD"
2456713,"2014/02/24","Mon",0.65798
2456714,"2014/02/25","Tue",0.65621
2456715,"2014/02/26","Wed",0.65811
2456716,"2014/02/27","Thu",0.65407
2456717,"2014/02/28","Fri",0.65402
"(C) 2014 Prof. Werner Antweiler, UBC"
