"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456713,"2014/02/24","Mon",1.00020
2456714,"2014/02/25","Tue",0.99970
2456715,"2014/02/26","Wed",1.00392
2456716,"2014/02/27","Thu",1.00200
2456717,"2014/02/28","Fri",1.01082
"(C) 2014 Prof. Werner Antweiler, UBC"
