"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2455978,"2012/02/20","Mon",0.63581
2455979,"2012/02/21","Tue",0.63597
2455980,"2012/02/22","Wed",0.63792
2455981,"2012/02/23","Thu",0.63796
2455982,"2012/02/24","Fri",0.63099
"(C) 2012 Prof. Werner Antweiler, UBC"
