"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456503,"2013/07/29","Mon",0.90719
2456504,"2013/07/30","Tue",0.90351
2456505,"2013/07/31","Wed",0.90180
2456506,"2013/08/01","Thu",0.90473
2456507,"2013/08/02","Fri",0.89518
"(C) 2013 Prof. Werner Antweiler, UBC"
