"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456776,"2014/04/28","Mon",0.79809
2456777,"2014/04/29","Tue",0.80684
2456778,"2014/04/30","Wed",0.80321
2456779,"2014/05/01","Thu",0.80231
2456780,"2014/05/02","Fri",0.80102
"(C) 2014 Prof. Werner Antweiler, UBC"
