"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2455677,"2011/04/25","Mon",85.911
2455678,"2011/04/26","Tue",86.207
2455679,"2011/04/27","Wed",86.505
2455680,"2011/04/28","Thu",85.763
2455681,"2011/04/29","Fri",85.690
"(C) 2011 Prof. Werner Antweiler, UBC"
