"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2455950,"2012/01/23","Mon",0.91946
2455951,"2012/01/24","Tue",0.92030
2455952,"2012/01/25","Wed",0.91996
2455953,"2012/01/26","Thu",0.91886
2455954,"2012/01/27","Fri",0.91307
"(C) 2012 Prof. Werner Antweiler, UBC"
