"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2455593,"2011/01/31","Mon",0.62208
2455594,"2011/02/01","Tue",0.62512
2455595,"2011/02/02","Wed",0.62594
2455596,"2011/02/03","Thu",0.62508
2455597,"2011/02/04","Fri",0.62775
"(C) 2011 Prof. Werner Antweiler, UBC"
