"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2456741,"2014/03/24","Mon",0.54066
2456742,"2014/03/25","Tue",0.54209
2456743,"2014/03/26","Wed",0.54177
2456744,"2014/03/27","Thu",0.54446
2456745,"2014/03/28","Fri",0.54330
"(C) 2014 Prof. Werner Antweiler, UBC"
