"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456650,"2013/12/23","Mon",1.0551
2456651,"2013/12/24","Tue",1.0556
2456654,"2013/12/27","Fri",1.0521
2456657,"2013/12/30","Mon",1.0535
2456658,"2013/12/31","Tue",1.0531
2456660,"2014/01/02","Thu",1.0541
2456661,"2014/01/03","Fri",1.0498
"(C) 2014 Prof. Werner Antweiler, UBC"
