"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2455649,"2011/03/28","Mon",0.93976
2455650,"2011/03/29","Tue",0.94322
2455651,"2011/03/30","Wed",0.94859
2455652,"2011/03/31","Thu",0.94242
2455653,"2011/04/01","Fri",0.95988
"(C) 2011 Prof. Werner Antweiler, UBC"
