"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456195,"2012/09/24","Mon",0.95666
2456196,"2012/09/25","Tue",0.95694
2456197,"2012/09/26","Wed",0.95520
2456198,"2012/09/27","Thu",0.95666
2456199,"2012/09/28","Fri",0.95557
"(C) 2012 Prof. Werner Antweiler, UBC"
