"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456076,"2012/05/28","Mon",0.97647
2456077,"2012/05/29","Tue",0.97532
2456078,"2012/05/30","Wed",0.97220
2456079,"2012/05/31","Thu",0.96628
2456080,"2012/06/01","Fri",0.96339
"(C) 2012 Prof. Werner Antweiler, UBC"
