"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","EUR/CAD"
2456776,"2014/04/28","Mon",0.65471
2456777,"2014/04/29","Tue",0.66063
2456778,"2014/04/30","Wed",0.65807
2456779,"2014/05/01","Thu",0.65768
2456780,"2014/05/02","Fri",0.65733
"(C) 2014 Prof. Werner Antweiler, UBC"
