"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456104,"2012/06/25","Mon",77.160
2456105,"2012/06/26","Tue",77.399
2456106,"2012/06/27","Wed",77.821
2456107,"2012/06/28","Thu",76.805
2456108,"2012/06/29","Fri",78.308
"(C) 2012 Prof. Werner Antweiler, UBC"
