"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2455614,"2011/02/21","Mon",1.0165
2455615,"2011/02/22","Tue",1.0143
2455616,"2011/02/23","Wed",1.0077
2455617,"2011/02/24","Thu",1.0160
2455618,"2011/02/25","Fri",1.0195
"(C) 2011 Prof. Werner Antweiler, UBC"
