"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456685,"2014/01/27","Mon",0.80710
2456686,"2014/01/28","Tue",0.80587
2456687,"2014/01/29","Wed",0.80276
2456688,"2014/01/30","Thu",0.80952
2456689,"2014/01/31","Fri",0.81413
"(C) 2014 Prof. Werner Antweiler, UBC"
