"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2455621,"2011/02/28","Mon",1.0268
2455622,"2011/03/01","Tue",1.0264
2455623,"2011/03/02","Wed",1.0273
2455624,"2011/03/03","Thu",1.0260
2455625,"2011/03/04","Fri",1.0294
"(C) 2011 Prof. Werner Antweiler, UBC"
