"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2455684,"2011/05/02","Mon",85.543
2455685,"2011/05/03","Tue",85.397
2455686,"2011/05/04","Wed",84.246
2455687,"2011/05/05","Thu",82.850
2455688,"2011/05/06","Fri",83.752
"(C) 2011 Prof. Werner Antweiler, UBC"
