"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","EUR/CAD"
2456503,"2013/07/29","Mon",0.73486
2456504,"2013/07/30","Tue",0.73233
2456505,"2013/07/31","Wed",0.73126
2456506,"2013/08/01","Thu",0.73190
2456507,"2013/08/02","Fri",0.72590
"(C) 2013 Prof. Werner Antweiler, UBC"
