"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456741,"2014/03/24","Mon",0.97713
2456742,"2014/03/25","Tue",0.97819
2456743,"2014/03/26","Wed",0.97276
2456744,"2014/03/27","Thu",0.97704
2456745,"2014/03/28","Fri",0.97838
"(C) 2014 Prof. Werner Antweiler, UBC"
