"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456076,"2012/05/28","Mon",77.579
2456077,"2012/05/29","Tue",77.459
2456078,"2012/05/30","Wed",76.746
2456079,"2012/05/31","Thu",75.643
2456080,"2012/06/01","Fri",75.358
"(C) 2012 Prof. Werner Antweiler, UBC"
