"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456195,"2012/09/24","Mon",79.491
2456196,"2012/09/25","Tue",79.745
2456197,"2012/09/26","Wed",79.051
2456198,"2012/09/27","Thu",79.114
2456199,"2012/09/28","Fri",79.239
"(C) 2012 Prof. Werner Antweiler, UBC"
