"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456713,"2014/02/24","Mon",0.90432
2456714,"2014/02/25","Tue",0.90220
2456715,"2014/02/26","Wed",0.89952
2456716,"2014/02/27","Thu",0.89767
2456717,"2014/02/28","Fri",0.90294
"(C) 2014 Prof. Werner Antweiler, UBC"
