"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2456262,"2012/11/30","Fri",0.62826
2456265,"2012/12/03","Mon",0.62551
2456266,"2012/12/04","Tue",0.62586
2456267,"2012/12/05","Wed",0.62661
2456268,"2012/12/06","Thu",0.62814
2456269,"2012/12/07","Fri",0.63076
"(C) 2012 Prof. Werner Antweiler, UBC"
