"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2455712,"2011/05/30","Mon",0.62243
2455713,"2011/05/31","Tue",0.62790
2455714,"2011/06/01","Wed",0.62810
2455715,"2011/06/02","Thu",0.62559
"(C) 2011 Prof. Werner Antweiler, UBC"
