"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456104,"2012/06/25","Mon",0.93388
2456105,"2012/06/26","Tue",0.93817
2456106,"2012/06/27","Wed",0.94020
2456107,"2012/06/28","Thu",0.93519
2456108,"2012/06/29","Fri",0.93066
"(C) 2012 Prof. Werner Antweiler, UBC"
