"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456552,"2013/09/16","Mon",95.969
2456553,"2013/09/17","Tue",96.339
2456554,"2013/09/18","Wed",96.061
2456555,"2013/09/19","Thu",96.993
2456556,"2013/09/20","Fri",96.618
2456559,"2013/09/23","Mon",96.061
2456560,"2013/09/24","Tue",95.969
2456561,"2013/09/25","Wed",95.785
2456562,"2013/09/26","Thu",95.877
2456563,"2013/09/27","Fri",95.420
"(C) 2013 Prof. Werner Antweiler, UBC"
