"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456804,"2014/05/26","Mon",0.99631
2456805,"2014/05/27","Tue",0.99582
2456806,"2014/05/28","Wed",0.99751
2456807,"2014/05/29","Thu",0.99354
2456808,"2014/05/30","Fri",0.98981
"(C) 2014 Prof. Werner Antweiler, UBC"
