"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456741,"2014/03/24","Mon",91.158
2456742,"2014/03/25","Tue",91.575
2456743,"2014/03/26","Wed",91.827
2456744,"2014/03/27","Thu",92.336
2456745,"2014/03/28","Fri",93.023
"(C) 2014 Prof. Werner Antweiler, UBC"
