"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","EUR/CAD"
2455107,"2009/10/02","Fri",0.63203
2455110,"2009/10/05","Mon",0.63472
2455111,"2009/10/06","Tue",0.64156
2455112,"2009/10/07","Wed",0.64172
2455113,"2009/10/08","Thu",0.64234
2455114,"2009/10/09","Fri",0.65197
"(C) 2009 Prof. Werner Antweiler, UBC"
