"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2455950,"2012/01/23","Mon",76.336
2455951,"2012/01/24","Tue",77.042
2455952,"2012/01/25","Wed",77.220
2455953,"2012/01/26","Thu",77.579
2455954,"2012/01/27","Fri",76.570
"(C) 2012 Prof. Werner Antweiler, UBC"
