"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2455593,"2011/01/31","Mon",0.93817
2455594,"2011/02/01","Tue",0.94625
2455595,"2011/02/02","Wed",0.95193
2455596,"2011/02/03","Thu",0.95293
2455597,"2011/02/04","Fri",0.96525
"(C) 2011 Prof. Werner Antweiler, UBC"
