"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456293,"2012/12/31","Mon",0.96721
2456295,"2013/01/02","Wed",0.96674
2456296,"2013/01/03","Thu",0.96525
2456297,"2013/01/04","Fri",0.97078
"(C) 2013 Prof. Werner Antweiler, UBC"
