"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456559,"2013/09/23","Mon",1.0292
2456560,"2013/09/24","Tue",1.0330
2456561,"2013/09/25","Wed",1.0350
2456562,"2013/09/26","Thu",1.0359
2456563,"2013/09/27","Fri",1.0413
"(C) 2013 Prof. Werner Antweiler, UBC"
