"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2455985,"2012/02/27","Mon",80.580
2455986,"2012/02/28","Tue",80.775
2455987,"2012/02/29","Wed",82.237
2455988,"2012/03/01","Thu",82.440
2455989,"2012/03/02","Fri",82.508
"(C) 2012 Prof. Werner Antweiler, UBC"
