"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2456496,"2013/07/22","Mon",0.62964
2456497,"2013/07/23","Tue",0.63211
2456498,"2013/07/24","Wed",0.63199
2456499,"2013/07/25","Thu",0.63428
2456500,"2013/07/26","Fri",0.63235
"(C) 2013 Prof. Werner Antweiler, UBC"
