"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456293,"2012/12/31","Mon",87.108
2456295,"2013/01/02","Wed",88.339
2456296,"2013/01/03","Thu",88.183
2456297,"2013/01/04","Fri",89.445
"(C) 2013 Prof. Werner Antweiler, UBC"
