"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2456587,"2013/10/21","Mon",0.60140
2456588,"2013/10/22","Tue",0.59948
2456589,"2013/10/23","Wed",0.59559
2456590,"2013/10/24","Thu",0.59284
2456591,"2013/10/25","Fri",0.59228
"(C) 2013 Prof. Werner Antweiler, UBC"
