"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456769,"2014/04/21","Mon",0.97191
2456770,"2014/04/22","Tue",0.96843
2456771,"2014/04/23","Wed",0.97656
2456772,"2014/04/24","Thu",0.97972
2456773,"2014/04/25","Fri",0.97675
"(C) 2014 Prof. Werner Antweiler, UBC"
