"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2455859,"2011/10/24","Mon",0.87712
2455860,"2011/10/25","Tue",0.86708
2455861,"2011/10/26","Wed",0.87543
2455862,"2011/10/27","Thu",0.86603
2455863,"2011/10/28","Fri",0.86655
"(C) 2011 Prof. Werner Antweiler, UBC"
