"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2455796,"2011/08/22","Mon",1.0100
2455797,"2011/08/23","Tue",1.0125
2455798,"2011/08/24","Wed",1.0122
2455799,"2011/08/25","Thu",1.0159
2455800,"2011/08/26","Fri",1.0149
"(C) 2011 Prof. Werner Antweiler, UBC"
