"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456293,"2012/12/31","Mon",0.92022
2456295,"2013/01/02","Wed",0.92980
2456296,"2013/01/03","Thu",0.93589
2456297,"2013/01/04","Fri",0.93985
"(C) 2013 Prof. Werner Antweiler, UBC"
