"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456468,"2013/06/24","Mon",0.94949
2456469,"2013/06/25","Tue",0.95120
2456470,"2013/06/26","Wed",0.95520
2456471,"2013/06/27","Thu",0.95420
2456472,"2013/06/28","Fri",0.95129
"(C) 2013 Prof. Werner Antweiler, UBC"
