"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456804,"2014/05/26","Mon",0.82386
2456805,"2014/05/27","Tue",0.82590
2456806,"2014/05/28","Wed",0.82665
2456807,"2014/05/29","Thu",0.82775
2456808,"2014/05/30","Fri",0.82318
"(C) 2014 Prof. Werner Antweiler, UBC"
