"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2455978,"2012/02/20","Mon",0.93659
2455979,"2012/02/21","Tue",0.93950
2455980,"2012/02/22","Wed",0.94091
2455981,"2012/02/23","Thu",0.93721
2455982,"2012/02/24","Fri",0.93519
"(C) 2012 Prof. Werner Antweiler, UBC"
