"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2455930,"2012/01/03","Tue",0.92362
2455931,"2012/01/04","Wed",0.92937
2455932,"2012/01/05","Thu",0.93441
2455933,"2012/01/06","Fri",0.93397
"(C) 2012 Prof. Werner Antweiler, UBC"
