"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456713,"2014/02/24","Mon",0.80354
2456714,"2014/02/25","Tue",0.80038
2456715,"2014/02/26","Wed",0.80257
2456716,"2014/02/27","Thu",0.79643
2456717,"2014/02/28","Fri",0.79554
"(C) 2014 Prof. Werner Antweiler, UBC"
