"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2456230,"2012/10/29","Mon",0.62379
2456231,"2012/10/30","Tue",0.62216
2456232,"2012/10/31","Wed",0.62096
2456233,"2012/11/01","Thu",0.62123
2456234,"2012/11/02","Fri",0.62574
"(C) 2012 Prof. Werner Antweiler, UBC"
