"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2455831,"2011/09/26","Mon",0.99206
2455832,"2011/09/27","Tue",0.98503
2455833,"2011/09/28","Wed",0.98824
2455834,"2011/09/29","Thu",0.98551
2455835,"2011/09/30","Fri",0.98785
2455838,"2011/10/03","Mon",0.99295
2455839,"2011/10/04","Tue",0.99770
2455840,"2011/10/05","Wed",0.99453
2455841,"2011/10/06","Thu",0.98873
2455842,"2011/10/07","Fri",0.98377
"(C) 2011 Prof. Werner Antweiler, UBC"
