"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456349,"2013/02/25","Mon",0.94751
2456350,"2013/02/26","Tue",0.95293
2456351,"2013/02/27","Wed",0.95666
2456352,"2013/02/28","Thu",0.94949
2456353,"2013/03/01","Fri",0.95238
"(C) 2013 Prof. Werner Antweiler, UBC"
