"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2455107,"2009/10/02","Fri",0.95420
2455110,"2009/10/05","Mon",0.95969
2455111,"2009/10/06","Tue",0.96965
2455112,"2009/10/07","Wed",0.97324
2455113,"2009/10/08","Thu",0.97494
2455114,"2009/10/09","Fri",0.98961
"(C) 2009 Prof. Werner Antweiler, UBC"
