"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2455803,"2011/08/29","Mon",78.678
2455804,"2011/08/30","Tue",78.370
2455805,"2011/08/31","Wed",78.186
2455806,"2011/09/01","Thu",78.740
2455807,"2011/09/02","Fri",78.247
"(C) 2011 Prof. Werner Antweiler, UBC"
