"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2455107,"2009/10/02","Fri",1.0654
2455110,"2009/10/05","Mon",1.0600
2455111,"2009/10/06","Tue",1.0616
2455112,"2009/10/07","Wed",1.0609
2455113,"2009/10/08","Thu",1.0465
2455114,"2009/10/09","Fri",1.0619
"(C) 2009 Prof. Werner Antweiler, UBC"
