"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2455621,"2011/02/28","Mon",0.95547
2455622,"2011/03/01","Tue",0.95302
2455623,"2011/03/02","Wed",0.94742
2455624,"2011/03/03","Thu",0.95484
2455625,"2011/03/04","Fri",0.95365
"(C) 2011 Prof. Werner Antweiler, UBC"
