"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2455796,"2011/08/22","Mon",77.519
2455797,"2011/08/23","Tue",77.519
2455798,"2011/08/24","Wed",77.700
2455799,"2011/08/25","Thu",78.616
2455800,"2011/08/26","Fri",77.760
"(C) 2011 Prof. Werner Antweiler, UBC"
