"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456689,"2014/01/31","Fri",91.996
2456692,"2014/02/03","Mon",91.324
2456693,"2014/02/04","Tue",91.912
2456694,"2014/02/05","Wed",91.324
2456695,"2014/02/06","Thu",92.081
2456696,"2014/02/07","Fri",92.850
"(C) 2014 Prof. Werner Antweiler, UBC"
