"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456321,"2013/01/28","Mon",90.090
2456322,"2013/01/29","Tue",90.416
2456323,"2013/01/30","Wed",90.744
2456324,"2013/01/31","Thu",91.324
2456325,"2013/02/01","Fri",92.678
"(C) 2013 Prof. Werner Antweiler, UBC"
